Provider,Tier,Latest Version,Latest Version Published,Created At,Days Since Update,,Protocol v4,Protocol v5,Protocol v6,,Cohort: Framework only,Cohort: SDKv2 only,Cohort: Framework+SDKv2,,Managed Resources,Resource Identities,Data Sources,Ephemeral Resources,List Resources,Actions,Provider Functions,Guides,Total Features,,Downloads,Version Count,Subcategories
foryouandyourcustomers/sapcc,community,1.1.2,2021-10-05,2021-09-12,1685,,,✅,,,,✅,,,1,0,2,0,0,0,0,0,3,,10.4K,6,0
fossilmfc/websupportsk,community,0.2.0,2022-01-11,2021-05-02,1587,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,9.8K,3,0
Fouad-Kichauat/fivetran,community,0.3.6,2022-04-21,2022-04-21,1487,,,✅,,,,✅,,,4,0,9,0,0,0,0,0,13,,2.6K,1,0
Fouad-Kichauat/fivetran,community,0.3.6,2022-04-21,2022-04-21,1487,,,✅,,,,✅,,,4,0,9,0,0,0,0,0,13,,2.6K,1,0
foundational-solutions/minio,community,0.1.0,2021-08-30,2021-08-26,1721,,,✅,,,,✅,,,4,0,4,0,0,0,0,0,8,,53.6K,6,0
foundcloudry/uaa,community,1.0.3,2022-10-24,2022-10-21,1301,,,✅,,,,✅,,,4,0,4,0,0,0,0,0,8,,7.0K,6,0
Fourth-Floor-Creative/artifactregistry,community,0.2.9,2023-05-13,2023-05-11,1100,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,2.9K,6,0
Fourth-Floor-Creative/container-registry,community,0.2.9,2023-05-13,2023-05-10,1100,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,3.2K,8,0
Fourth-Floor-Creative/containerregistry,community,0.2.9,2023-05-13,2023-05-10,1100,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,2.9K,7,0
fox-md/foxcon,community,1.4.2,2026-04-01,2025-10-07,46,,,,✅,,✅,,,,5,0,2,0,0,1,0,1,8,,917,8,0
fox-md/foxfunx,community,1.2.1,2025-12-09,2025-10-21,159,,,,✅,,✅,,,,0,0,0,0,0,0,2,0,2,,275,2,0
Fox052-byte/clickhouse,community,0.0.16,2025-12-04,2025-11-19,164,,,✅,,,,✅,,,5,0,1,0,0,0,0,0,6,,1.7K,15,0
Foxboron/openwrt,community,0.2.0,2025-11-28,2025-04-18,170,,,✅,,,,✅,,,5,0,0,0,0,0,0,0,5,,524,4,0
foxdalas/dme,community,1.0.18,2022-05-13,2022-05-12,1465,,,✅,,,,✅,,,12,0,12,0,0,0,0,0,24,,26.9K,13,0
foxdalas/yandex,community,0.198.0,2026-04-14,2025-09-16,33,,,✅,,,,✅,,,224,0,139,0,0,0,0,0,363,,11.5K,58,55
fpetr/apicurio,community,0.4.0,2026-01-07,2025-12-27,130,,,,✅,,✅,,,,2,0,2,0,0,0,0,0,4,,609,5,0
fpluchorg/panos,community,1.12.5,2024-05-31,2023-06-20,716,,,✅,,,,✅,,,174,0,84,0,0,0,0,3,258,,9.5K,13,10
fpt-corp/fptcloud,community,0.3.48,2026-03-26,2024-08-09,52,,,✅,,,,✅,,,31,0,42,0,0,0,0,0,73,,11.4K,57,0
Fractal-Cloud/fc,community,1.0.0,2026-03-16,2026-03-16,62,,,✅,,,,✅,,,5,0,4,0,0,0,46,0,55,,52,1,0
fracticated/forwardnetworks,community,0.0.1,2023-04-20,2023-04-20,1123,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,1.1K,1,0
framebassman/pocinfobipemails,community,1.0.1,2025-11-13,2025-11-07,185,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,653,6,0
francis-fisher/icotera-i4850,community,0.3.0,2026-03-15,2026-03-05,63,,,,✅,,✅,,,,4,0,0,0,0,0,0,0,4,,268,4,0
franciscosanchezn/pizzasim,community,0.1.0,2025-11-21,2025-11-21,177,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,97,1,0
franckverrot/stripe,community,1.9.0,2022-06-20,2020-08-08,1427,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,911.8K,5,0
frank-bee/anthropic,community,0.5.0,2026-04-13,2026-04-11,34,,,,✅,,✅,,,,6,0,10,0,0,0,0,0,16,,578,8,0
frankgreco/edge,community,0.6.0,2022-08-22,2021-12-31,1364,,,,✅,,✅,,,,4,0,1,0,0,0,0,1,5,,36.9K,17,0
frankzye/gcp-ext,community,1.0.6,2022-11-21,2022-09-07,1273,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,5.1K,4,0
frbayart/github,community,4.2.1,2020-12-06,2020-12-06,1988,,,✅,,,,✅,,,26,0,13,0,0,0,0,0,39,,6.4K,2,0
frederic-arr/kubernetes-extras,community,0.1.1,2024-06-24,2024-06-23,692,,,,✅,,✅,,,,0,0,1,0,0,0,0,0,1,,881,2,0
frederic-arr/nanoid,community,0.1.1,2024-06-30,2024-06-30,686,,,,✅,,✅,,,,2,0,0,0,0,0,0,0,2,,850,2,0
frederic-arr/ripedb,community,0.4.0,2025-08-27,2024-08-31,263,,,,✅,,✅,,,,1,0,1,0,0,0,2,0,4,,1.1K,5,0
frederic-arr/tls,community,4.1.0,2024-06-27,2024-06-27,689,,,✅,,,,✅,,,4,0,2,0,0,0,0,0,6,,582,1,0
frederic-arr/utilities,community,0.1.0,2025-09-29,2025-09-29,230,,,,✅,,✅,,,,2,0,0,0,0,0,0,0,2,,153,1,0
fredrikhgrelland/vsphere,community,2.0.1-test2,2021-06-15,2021-03-09,1797,,,✅,,,,✅,,,39,0,23,0,0,0,0,0,62,,34.0K,3,7
freed-dev-llc/turingpi,community,1.4.0,2026-03-07,2026-03-07,71,,,✅,,,,✅,,,14,0,6,0,0,0,0,0,20,,1.3K,30,0
freefair/cidata,community,0.1.0,2026-04-11,2026-04-11,36,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,198,1,0
freefair/ipam,community,0.1.0,2026-04-11,2026-04-11,36,,,✅,,,,✅,,,2,0,0,0,0,0,0,0,2,,198,1,0
FreekingDean/proxmox,community,0.0.9,2023-12-12,2023-02-02,887,,,,✅,,✅,,,,2,0,1,0,0,0,0,0,3,,6.8K,7,0
frenchu/azuredevops,community,0.1.8,2021-04-22,2021-04-22,1851,,,✅,,,,✅,,,37,0,12,0,0,0,0,1,49,,11.2K,5,0
Freundschaft/proxmox,community,3.0.2-rc07-socks,2025-12-23,2026-01-06,145,,,✅,,,,✅,,,5,0,0,0,0,0,0,4,5,,222,2,0
Frezyy123/postgresql,community,1.29.0,2026-05-14,2026-05-12,3,,,✅,,,,✅,,,15,0,3,0,0,0,0,0,18,,2,3,0
FriendsOfDrone/drone,community,0.0.1,2022-03-05,2022-03-05,1534,,,✅,,,,✅,,,4,0,0,0,0,0,0,0,4,,2.6K,1,0
fritzhu/linux,community,1.0.9,2025-12-05,2025-12-05,163,,,✅,,,,✅,,,3,0,2,0,0,0,0,0,5,,549,6,0
froberg-co/kubectl,community,2.0.9,2024-03-26,2023-07-19,782,,,✅,,,,✅,,,2,0,4,0,0,0,0,0,6,,38.5K,8,0
frontegg/agentlink,community,0.4.7,2026-02-12,2026-01-20,94,,,,✅,,✅,,,,8,0,1,0,0,0,0,0,9,,17.9K,7,0
frontegg/frontegg,community,2.5.1,2026-04-27,2022-01-11,20,,,,✅,,✅,,,,35,0,3,0,0,0,0,1,38,,302.5K,56,0
frontiersgg/utility,community,0.3.0,2025-11-24,2025-05-08,174,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,19.7K,3,0
fsiler/git,community,0.0.9,2024-12-09,2024-04-11,524,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,8.6K,2,0
fstaoe/structurizr,community,0.2.0,2024-05-30,2024-05-04,717,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,1.2K,2,0
fugue/fugue,community,0.0.11,2022-06-08,2020-12-18,1439,,,✅,,,,✅,,,7,0,7,0,0,0,0,0,14,,726.0K,11,0
fujiwara/sops-sakura-kms,community,0.0.7,2026-05-15,2026-03-17,2,,,,✅,,✅,,,,0,0,2,1,0,0,0,0,3,,166,5,0
fuku2014/takenokonosato,community,1.0.0,2020-11-10,2020-11-10,2014,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,2.6K,1,0
funnel-io/funnel,community,0.2.0,2026-04-24,2026-02-06,23,,,,✅,,✅,,,,8,0,2,0,0,0,0,0,10,,547,7,0
funny-data/flink-appmanager,community,0.1.8,2022-09-19,2022-09-16,1336,,,,✅,,✅,,,,3,0,0,0,0,0,0,0,3,,8.2K,6,0
funny-data/turbine,community,0.4.0-alpha1,2023-02-17,2022-06-06,1185,,,✅,,,,✅,,,17,0,0,0,0,0,0,0,17,,27.4K,20,0
Fuochi/lidarr,community,1.1.0,2022-08-29,2022-03-15,1357,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,6.4K,2,0
Fuochi/prowlarr,community,1.1.0,2022-08-29,2022-03-15,1357,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,3.2K,2,0
Fuochi/radarr,community,1.5.0,2022-11-23,2022-03-15,1271,,,,✅,,✅,,,,19,0,25,0,0,0,0,0,44,,5.7K,6,7
Fuochi/readarr,community,1.2.1,2022-09-06,2022-03-15,1349,,,,✅,,✅,,,,1,0,3,0,0,0,0,0,4,,4.9K,4,2
Fuochi/sonarr,community,2.1.0,2022-09-22,2022-03-15,1333,,,,✅,,✅,,,,14,0,25,0,0,0,0,0,39,,12.0K,5,8
FusionAuth/fusionauth,community,1.3.4,2026-05-12,2020-09-08,5,,,✅,,,,✅,,,43,0,18,0,0,0,0,1,61,,459.7K,124,0
futuretea/harvester,community,0.5.0-dev,2022-08-02,2022-02-16,1384,,,✅,,,,✅,,,6,0,6,0,0,0,0,0,12,,16.4K,4,0
fwfurtado/onepassword,community,0.3.0,2026-01-28,2026-01-27,109,,,,✅,,✅,,,,11,0,0,1,0,0,0,0,12,,190,3,0
fybecom/fybe,community,1.0.5,2023-07-27,2023-07-27,1025,,,✅,,,,✅,,,6,0,5,0,0,0,0,0,11,,3.7K,6,0
g-a-c/device42,community,1.1.0,2022-06-13,2021-02-13,1434,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,11.8K,6,0
G-Core/gcore,partner,2.0.0-alpha.7,2026-05-13,2023-02-14,4,,,,✅,,✅,,,,44,0,68,0,0,0,0,0,112,,7.4M,199,0
G-Core/gcorelabs,partner,0.3.63,2023-02-09,2021-03-05,1193,,,✅,,,,✅,,,35,0,28,0,0,0,0,0,63,,9.4M,128,0
G-PORTAL/gpcloud,community,0.1.4,2023-05-24,2023-02-22,1089,,,,✅,,✅,,,,5,0,4,0,0,0,0,0,9,,8.7K,5,0
G-PORTAL/gpcore,community,0.2.8,2024-08-23,2023-12-04,632,,,,✅,,✅,,,,5,0,4,0,0,0,0,0,9,,6.5K,6,0
G-Research-Forks/github,community,6.11.1-gr.1,2026-04-21,2026-03-16,26,,,✅,,,,✅,,,85,0,73,0,0,0,0,0,158,,13.5K,7,0
G-Research/github,community,6.9.0-gr.2,2026-01-12,2025-10-13,125,,,✅,,,,✅,,,81,0,72,0,0,0,0,0,153,,21.1K,3,0
G-Research/ranger,community,0.0.1,2025-09-12,2025-09-12,247,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,150,1,0
g42cloud-terraform/g42cloud,community,1.13.1,2024-01-19,2020-12-30,849,,,✅,,,,✅,,,224,0,99,0,0,0,0,1,323,,34.1K,26,49
g42cloud-terraform/g42vbcloud,community,0.2.0,2022-02-07,2021-12-10,1560,,,✅,,,,✅,,,63,0,28,0,0,0,0,0,91,,6.9K,2,24
gaarutyunov/jsonschema,community,0.2.1,2025-09-07,2025-09-07,252,,,,✅,,✅,,,,0,0,1,0,0,0,0,0,1,,164,1,0
gaarutyunov/slicer,community,0.1.0,2026-01-03,2026-01-03,134,,,,✅,,✅,,,,4,0,4,0,0,0,0,0,8,,105,1,0
gabelazo/hashid,community,0.0.1,2023-08-28,2023-08-28,993,,,,✅,,✅,,,,0,0,1,0,0,0,0,0,1,,28.8K,1,0
gabornyergesX/supabase,community,1.0.0,2025-01-05,2025-01-05,497,,,,✅,,✅,,,,3,0,3,0,0,0,0,0,6,,218,1,0
gabriel-aranha/ksql,community,1.0.9-pre,2022-03-20,2022-03-20,1519,,,✅,,,,✅,,,1,0,2,0,0,0,0,0,3,,17.2K,10,1
Gage-Technologies/gigo,community,0.1.0,2023-01-31,2023-01-31,1202,,,✅,,,,✅,,,1,0,2,0,0,0,0,0,3,,65.3K,1,0
gaima8/cloudflare,community,1.0.6,2021-07-20,2021-03-27,1762,,,✅,,,,✅,,,53,0,7,0,0,0,0,1,60,,15.7K,7,0
gaima8/minio,community,1.0.0,2021-03-26,2021-03-26,1878,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,2.8K,1,0
GaloyMoney/bria,community,0.0.14,2024-03-28,2023-03-24,780,,,✅,,,,✅,,,7,0,0,0,0,0,0,0,7,,11.9K,12,0
GaloyMoney/bria-admin,community,0.0.1,2023-03-24,2023-03-24,1150,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,1.3K,1,0
GaloyMoney/briaadmin,community,0.0.7,2023-04-16,2023-03-24,1127,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,7.0K,5,0
GaloyMoney/cala,community,0.0.20,2024-08-19,2024-06-14,636,,,,✅,,✅,,,,7,0,0,0,0,0,0,0,7,,22.1K,16,0
GameFabric/gamefabric,community,1.2.0,2026-05-11,2025-11-04,6,,,,✅,,✅,,,,19,0,25,0,0,0,0,3,44,,1.9K,11,1
gamenamed/coxedge,community,0.3.18,2022-07-14,2022-07-14,1403,,,,✅,,✅,,,,12,0,3,0,0,0,0,0,15,,2.3K,1,0
Gappylul/flagd,community,0.1.3,2026-04-21,2026-04-21,26,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,126,4,0
gargrishabh75/redshift,community,0.8.0,2022-03-29,2022-03-29,1510,,,✅,,,,✅,,,8,0,5,0,0,0,0,0,13,,2.5K,1,0
garrettrowe/logship,community,0.0.4,2021-02-02,2021-02-02,1930,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,17.0K,2,0
garrettrowe/sshkey,community,0.3.1,2021-02-04,2021-02-04,1928,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,17.3K,2,0
gathering/ceph,community,0.2.0,2026-05-07,2026-05-07,10,,,✅,,,,✅,,,4,0,3,0,0,0,0,0,7,,15,1,0
gauravsagar26/check,community,1.0.8,2021-09-23,2021-09-23,1697,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,2.9K,1,0
gautambaghel/apigee,community,0.1.53,2023-09-09,2023-09-09,981,,,✅,,,,✅,,,29,0,0,0,0,0,0,0,29,,1.4K,1,3
gavinbunney/bitbucketserver,community,1.7.1,2022-06-17,2021-07-15,1430,,,✅,,,,✅,,,22,0,14,0,0,0,0,0,36,,657.8K,7,0
gavinbunney/kubectl,community,1.19.0,2025-01-10,2020-08-03,492,,,✅,,,,✅,,,2,0,5,0,0,0,0,0,7,,185.8M,29,0
gavinbunney/okta,community,3.12.7,2021-07-02,2021-06-17,1780,,,✅,,,,✅,,,57,0,22,0,0,0,0,0,79,,20.1K,8,0
gavinbunney/oktafork,community,3.12.9,2021-07-13,2021-07-13,1769,,,✅,,,,✅,,,57,0,24,0,0,0,0,0,81,,4.0K,1,0
gavinbunney/restapi,community,1.15.4,2021-07-01,2021-07-01,1781,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,96.0K,1,0
gbauso/elephantsql,community,1.0.0,2021-04-25,2021-04-25,1848,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,6.7K,1,0
gbloisi-openaire/airflow,community,1.0.2,2025-06-30,2025-06-28,321,,,✅,,,,✅,,,7,0,0,0,0,0,0,0,7,,398,2,0
gbrlsnchs/zendesk,community,0.1.1,2023-10-19,2023-10-19,941,,,✅,,,,✅,,,11,0,2,0,0,0,0,0,13,,2.0K,2,0
gczuczy/revdns,community,0.1.2,2022-11-28,2022-11-28,1266,,,✅,,,,✅,,,0,0,2,0,0,0,0,0,2,,1.7K,2,0
gdashboard/gdashboard,community,0.0.20,2024-03-26,2022-10-04,782,,,,✅,,✅,,,,0,0,8,0,0,0,0,0,8,,16.5K,20,0
GearZeroNetwork/juicefscloud,community,0.1.2,2024-09-28,2024-09-27,596,,,,✅,,✅,,,,1,0,3,0,0,0,1,0,5,,685,3,0
GEBIT/gsolaceclustermgr,community,0.4.7,2026-04-21,2025-03-13,26,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,2.2K,7,0
geekmuse/aws,community,4.14.1,2022-05-17,2022-05-17,1461,,,✅,,,,✅,,,979,0,373,0,0,0,0,5,"1,352",,7.8K,1,170
geektheripper/jwt,community,1.1.4,2023-12-27,2023-12-27,872,,,✅,,,,✅,,,2,0,0,0,0,0,0,0,2,,62.8K,2,0
geezyx/netcalc,community,0.3.0,2023-10-18,2023-08-09,942,,,,✅,,✅,,,,2,0,0,0,0,0,0,0,2,,38.4K,5,0
geezyx/subnet-calculator,community,0.0.1,2023-08-09,2023-08-09,1012,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,921,1,0
geldata/daytona,community,0.1.0,2025-08-27,2025-08-27,263,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,206,1,0
geNAZt/bitwarden,community,0.1.8,2024-08-22,2024-08-19,633,,,✅,,,,✅,,,5,0,6,0,0,0,0,0,11,,4.9K,8,0
geNAZt/json-patch,community,1.0.5,2023-01-10,2023-01-10,1223,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,18.2K,6,0
geNAZt/kubectl,community,1.15.0,2022-07-04,2022-07-04,1413,,,✅,,,,✅,,,2,0,4,0,0,0,0,0,6,,59.6K,1,0
genesiscloud/genesiscloud,partner,1.1.14,2025-05-16,2023-08-17,366,,,,✅,,✅,,,,8,0,1,0,0,0,0,0,9,,11.5K,18,0
GeoffWilliams/confluent-cloud-datasource-connectors,community,0.0.2,2023-03-05,2023-03-05,1169,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,1.4K,1,0
gerardlemetayerc/device42,community,1.3.13,2024-08-28,2023-04-24,627,,,✅,,,,✅,,,6,0,6,0,0,0,0,0,12,,10.5K,18,3
gerardlemetayerc/securdenvault,community,0.0.9,2024-01-04,2024-01-04,864,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,726,1,0
gerbil/opswat,community,0.1.11,2024-01-31,2023-09-04,837,,,,✅,,✅,,,,9,0,3,0,0,0,0,0,12,,6.3K,12,6
geriemiri/confighub,community,2.0.9,2025-03-27,2021-08-09,416,,,✅,,,,✅,,,2,0,2,0,0,0,0,0,4,,16.3K,8,2
germanbrew/dotenv,community,1.2.10,2026-02-26,2024-06-12,80,,,,✅,,✅,,,,0,0,2,1,0,0,1,0,4,,16.6K,23,0
germanbrew/hetznerdns,community,3.5.0,2025-10-24,2024-05-25,205,,,,✅,,✅,,,,3,0,3,0,0,0,1,2,7,,67.4K,38,0
geronimo-iia/influxdb,community,1.7.0,2023-10-19,2023-10-19,941,,,✅,,,,✅,,,3,0,0,0,0,0,0,0,3,,3.9K,3,0
gessnerfl/instana,community,3.0.0,2025-07-08,2020-08-27,313,,,✅,,,,✅,,,13,0,3,0,0,0,0,0,16,,1.3M,41,0
get-bridge/spinnaker,community,4.2.2,2023-06-16,2021-09-13,1066,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,4.6K,4,0
get-dx/dx,community,0.9.1,2026-05-08,2025-06-06,9,,,,✅,,✅,,,,3,0,2,0,0,0,0,0,5,,3.6K,17,0
get-select/select,community,2.0.1,2025-11-28,2025-07-14,170,,,,✅,,✅,,,,2,0,0,0,0,0,0,0,2,,2.4K,13,0
getbreathelife/onespansign,community,0.1.1-beta,2022-10-28,2022-08-04,1297,,,✅,,,,✅,,,4,0,0,0,0,0,0,0,4,,3.6K,2,0
getditto/pingdom,community,1.1.8,2023-07-25,2023-07-25,1027,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,938,1,0
getenv/fly,community,0.0.18,2023-02-08,2023-01-29,1194,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,7.3K,13,0
getkevin/sentry,community,1.0.2,2024-02-14,2024-02-13,823,,,✅,,,,✅,,,16,0,9,0,0,0,0,0,25,,1.5K,2,0
getmoss/metabase,community,2.0.4,2024-11-05,2022-02-08,558,,,✅,,,,✅,,,4,0,2,0,0,0,0,0,6,,179.5K,6,0
getniagra/metabase,community,0.1.22,2024-08-29,2024-08-29,626,,,,,,,,,,8,0,1,0,0,0,0,0,9,,31,2,0
getoutreach/launchdarkly,community,2.9.6,2023-02-24,2023-02-24,1178,,,✅,,,,✅,,,15,0,13,0,0,0,0,0,28,,1.3K,1,0
getpoststack/poststack,community,0.1.0,2026-04-18,2026-04-18,29,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,42,1,0
getshogun/fastly,community,0.36.2,2021-09-28,2021-09-28,1692,,,✅,,,,✅,,,13,0,15,0,0,0,0,0,28,,5.0K,2,0
getstackhead/acme,community,2.0.0-patched.rc1,2021-01-08,2020-09-20,1955,,,✅,,,,✅,,,2,0,0,0,0,0,0,78,2,,78.1K,3,1
getstackhead/caddy,community,1.0.1,2020-09-19,2020-09-19,2066,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,3.1K,1,0
getstackhead/nginx,community,1.3.2,2020-09-19,2020-09-19,2066,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,5.6K,1,0
getupcloud/cronitor,community,1.0.11,2022-12-17,2022-12-10,1247,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,2.4K,3,0
gfnogueira/awsworkmail,community,0.3.0,2025-09-29,2025-07-01,230,,,✅,,,,✅,,,4,0,1,0,0,0,0,0,5,,4.4K,10,0
gfnogueira/slack,community,0.2.0,2025-11-06,2025-06-16,192,,,✅,,,,✅,,,1,0,5,0,0,0,0,0,6,,5.0K,3,1
ggiallo28/litellm,community,0.1.0,2026-01-17,2026-01-17,120,,,,✅,,✅,,,,8,0,2,0,0,0,0,0,10,,80,1,0
ggsood/ec,community,1.0.4,2020-11-06,2020-10-15,2018,,,✅,,,,✅,,,3,0,3,0,0,0,0,0,6,,20.7K,7,0
ggsood/elasticsearch,community,0.0.1,2021-02-16,2021-02-16,1916,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,2.3K,1,0
ggsood/kibana,community,1.0.5,2021-05-24,2021-02-15,1819,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,1.7M,6,0
gh0ti442/powerdns,community,1.5.4,2024-05-15,2024-05-15,732,,,✅,,,,✅,,,2,0,0,0,0,0,0,0,2,,4.3K,2,0
ghaggin/onelogin,community,0.7.2,2024-08-06,2024-01-25,649,,,,✅,,✅,,,,5,0,1,0,0,0,0,0,6,,8.7K,20,0
ghostsecurity/ghost,community,0.2.0,2025-02-12,2024-12-20,459,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,409,2,0
ghuntley/libvirt-fixes-1010,community,1.0.1,2023-03-30,2023-03-30,1144,,,✅,,,,✅,,,6,0,0,0,0,0,0,0,6,,433,1,0
gi0baro/cassandra,community,1.0.9,2021-04-06,2021-04-06,1867,,,✅,,,,✅,,,3,0,0,0,0,0,0,0,3,,25.4K,1,0
giautm/googlesiteverification,community,0.1.0,2022-10-22,2022-10-21,1303,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,6.0K,5,0
gidoichi/ddnsnow,community,0.5.0,2025-03-09,2025-01-05,434,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,2.1K,11,0
gidsi/njalla,community,1.0.0,2020-11-12,2020-11-12,2012,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,2.6K,1,0
giesmininkas/influxdbv2,community,0.0.1,2022-08-07,2022-08-07,1379,,,✅,,,,✅,,,2,0,2,0,0,0,0,0,4,,6.6K,1,0
gilesgamon/bitbucket,community,0.1.5,2025-09-19,2025-09-02,240,,,✅,,,,✅,,,27,0,18,0,0,0,0,0,45,,746,5,0
Giphy/chomp,community,0.2.1,2022-01-25,2022-01-25,1573,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,7.5K,3,0
Giphy/mysql,community,0.1.1,2023-01-17,2023-01-17,1216,,,✅,,,,✅,,,8,0,1,0,0,0,0,0,9,,27.7K,2,0
Giphy/tls,community,3.1.2,2021-10-14,2021-10-14,1676,,,✅,,,,✅,,,4,0,2,0,0,0,0,0,6,,6.4K,1,0
GitbookIO/gitbook,community,0.1.1,2023-10-09,2023-10-02,951,,,,✅,,✅,,,,2,0,2,0,0,0,0,0,4,,2.2K,2,0
gitlabhq/gitlab,partner,18.11.0,2026-04-17,2020-09-18,30,,,,✅,,✅,,,,135,0,72,0,0,0,0,4,207,,150.5M,85,2
gitlawr/kaniko,community,0.0.1-dev1,2023-03-08,2023-03-08,1166,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,1.6K,1,0
gjabell/borgbase,community,0.1.1,2023-02-04,2023-02-04,1198,,,,✅,,✅,,,,2,0,2,0,0,0,0,0,4,,2.9K,2,0
GK-Consulting/astronomer,community,0.3.0,2024-01-07,2023-12-22,861,,,,✅,,✅,,,,3,0,4,0,0,0,0,0,7,,7.2K,6,0
glesys/glesys,community,0.16.1,2026-02-26,2022-09-06,80,,,✅,,,,✅,,,18,0,3,0,0,0,0,0,21,,40.3M,24,0
glints-dev/aws-eks-helper,community,0.3.0,2023-06-04,2021-02-15,1078,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,8.3K,5,0
glipR/edstem,community,1.0.0-pre2,2024-05-13,2024-05-13,734,,,,✅,,✅,,,,4,0,1,0,0,0,0,0,5,,1.5K,3,0
glitchedmob/writeonly,community,1.0.1,2026-02-19,2026-02-19,87,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,143,2,0
Global-Private-Cloud-Network/gpcn,community,0.5.4,2026-05-13,2025-12-05,4,,,,✅,,✅,,,,6,0,1,0,0,0,0,0,7,,921,15,0
globalelements-gmbh/minio,community,1.1.1,2021-01-07,2021-01-07,1956,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,2.5K,1,0
GlobalFishingWatch/gfw,community,1.0.15,2026-04-07,2022-03-03,40,,,✅,,,,✅,,,10,0,0,0,0,0,0,0,10,,60.6K,78,0
Glovo/onelogin,community,0.2.6,2023-08-01,2022-11-13,1020,,,✅,,,,✅,,,12,0,2,0,0,0,0,0,14,,7.0K,6,0
glueckkanja-gab/aztools,community,0.0.7,2021-11-23,2021-01-12,1636,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,1.0M,5,0
glueckkanja/aztools,community,0.0.7,2024-09-03,2024-09-03,621,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,2.1K,4,0
glueckkanja/azuread,community,3.8.1,2026-03-16,2025-12-08,62,,,✅,,,,✅,,,54,0,20,0,0,0,0,8,74,,860,5,19
glueckkanja/gkvm,community,0.1.2,2026-05-12,2026-04-22,5,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,80,3,0
glueckkanja/standesamt,community,2.0.1,2026-04-01,2025-04-25,46,,,,✅,,✅,,,,0,0,2,0,0,0,2,1,4,,5.0K,8,1
GlueOps/autoglue,community,0.10.12,2026-05-08,2025-11-06,9,,,,✅,,✅,,,,23,0,12,0,0,0,0,0,35,,3.6K,17,0
gmeligio/netparse,community,0.0.4,2025-04-30,2024-04-09,382,,,,✅,,✅,,,,0,0,3,0,0,0,4,0,7,,53.7K,4,0
